Id_bien;No_voie;Type_de_voie;Voie;Section;No_plan;Premier_Lot;Surface_Carrez_du_1er_Lot;Nombre_de_lots;Type_local;Surface_reelle_bati;Nb_piece_principale;Nature_culture;Nature_culture_speciale;Surface_terrain;CodeComm_CodeDep
20595;9;RUE;BEAUVAIS;AT;170;14;41,52;1;Appartement;40;2;;;;56121
20596;77;RUE;DE KERGUESTENEN;CW;633;2;56;1;Appartement;58;2;;;;56121
20597;108;RUE;CHARLES LE BON;MZ;165;1;101,95;1;Maison;107;5;;;;59009
20598;1090;BD;JEANNE D ARC;CH;159;30;83,77;2;Appartement;82;4;;;;59178
20599;44;RUE;BONTE POLLET;IY;304;32;82,12;1;Appartement;83;4;;;;59350
20600;67;RUE;DU GEN DE GAULLE;AD;89;108;88,31;1;Appartement;88;4;;;;59462
20601;606;RUE;MARCEL SEMBAT;AW;198;4;72,28;1;Appartement;70;4;;;;59491
20602;2;ALL;DU COQ CHANTANT;AB;333;2110;67,78;2;Appartement;68;3;;;;60141
20603;190;RUE;PIERRE CURIE;AL;97;1068;54,64;2;Appartement;55;3;;;;60382
20604;76;RUE;DE MESSEI;AT;15;68;64,23;1;Appartement;66;3;;;;61169
20605;18;RUE;DE L HORLOGE;BX;308;11;67,02;1;Appartement;58;3;;;;63300
20606;9001;RES;VICTORIA SURF;AB;4;247;22,75;1;Appartement;24;1;;;;64122
20607;4;RUE;DU CORPS FRANC POMMIES;AI;506;809;75,58;2;Appartement;78;4;;;;64129
20608;4;AV;MIRABELLE;CM;226;113;59,98;2;Appartement;60;3;;;;64445
20609;42;RUE;CASTETNAU;CP;131;7;25,65;1;Appartement;26;2;;;;64445
20610;26;AV;FEDERICO GARCIA LORCA;CY;156;15;84,66;1;Appartement;84;4;;;;64445
20611;1;RUE;NORMANDE;CV;133;23;67,49;2;Appartement;65;4;;;;65286
20612;38;;RAMBLA OCCITANIE;ER;150;19;35,03;2;Appartement;40;2;;;;66136
20613;15;CHE;DES PIERRES PLANTEES;AA;333;2;34,45;1;Appartement;37;2;;;;69044
20614;17;IMP;DE LA CITE;U;952;27;60,91;1;Maison;51;3;;;;69201
20615;22;RUE;GEORGES CLEMENCEAU;AK;114;117;84,46;2;Appartement;83;3;;;;69202
20616;1;CHE;DE LA MENDILLONNE;AE;102;231;76,93;1;Appartement;83;4;;;;69207
20617;167;ALL;DES BRUYERES;AB;635;1;72,09;1;Appartement;71;3;;;;69238
20618;165;CHE;DES SABLES;AR;52;307;69,23;2;Appartement;69;3;;;;69264
20619;128;BD;DU ONZE NOVEMBRE 1918;BH;53;220;29,95;1;Appartement;30;1;;;;69266
20620;20;RUE;DES MURIERS;BP;92;10;54,71;1;Appartement;54;3;;;;69266
20621;73;RUE;DU PREMIER MARS 1943;BR;39;128;60,07;2;Appartement;60;3;;;;69266
20622;3;RUE;LOUIS BRAILLE;CN;27;12;34,96;1;Appartement;35;1;;;;69266
20623;62;RUE;LOUIS BRAILLE;CL;121;56;74,15;1;Appartement;70;3;;;;69290
20624;47;;ROUTE D'HEYRIEUX;CT;111;2;159,28;1;Maison;102;4;;;;69290
20625;120;RUE;DE LA CHARRIERE;AI;169;1;85,03;1;Maison;84;4;;;;69296
20626;16;RUE;ST POLYCARPE;AP;135;111;43,81;2;Appartement;47;2;;;;69381
20627;55;RUE;FRANKLIN;AW;44;16;80,52;2;Appartement;84;2;;;;69382
20628;19;RUE;DE LA VICTOIRE;AL;91;1024;19,49;1;Appartement;20;1;;;;69383
20629;48;CRS;RICHARD VITTON;CO;120;14;33,76;2;Appartement;46;2;;;;69383
20630;203;AV;LACASSAGNE;CT;104;5;112,88;1;Appartement;101;4;;;;69383
20631;185;AV;FELIX FAURE;DP;86;154;48,42;1;Appartement;48;2;;;;69383
20632;25;RUE;DE NUITS;AX;117;119;148,3;1;Maison;148;6;;;;69384
20633;107;QUAI;PIERRE SCIZE;AC;8;17;37,24;1;Appartement;74;3;;;;69385
20634;4;AV;MARECHAL FOCH;AE;2;272;36,09;1;Appartement;35;2;;;;69386
20635;45;RUE;DE L UNIVERSITE;AY;91;80;20,55;1;Appartement;19;1;;;;69387
20636;3;RUE;MARC BLOCH;AZ;45;3;92,85;2;Appartement;90;3;;;;69387
20637;6;RUE;SAINT LAZARE;AZ;97;51;43,21;2;Appartement;43;2;;;;69387
20638;10;RUE;JOSEPHINE BAKER;BK;301;76;17,75;1;Appartement;17;1;;;;69387
20639;12;RUE;DE L ECOLE - HERICOURT;AR;494;2;46;1;Appartement;46;2;;;;70285
20640;3;RUE;DE LA FONT;AI;199;2;309,82;6;Maison;120;4;;;;70310
20641;6392;RUE;DES MOUILLERES;AP;47;3;82,45;1;Maison;82;4;;;;71221
20642;8651;;IMM LA LAUZIERE DESSUS;E;542;11;26,8;1;Appartement;26;2;;;;73024
20643;5597;;IMM LE FRANCE;N;740;829;22,5;3;Appartement;21;1;;;;73150
20644;247;AV;DE COURMAYEUR;D;5463;32;26,67;1;Appartement;30;1;;;;74056
20645;201;RTE;DE LA BARQUE;B;1523;108;84,38;1;Appartement;84;4;;;;74087
20646;127;RUE;DES RANES;B;154;115;56,71;2;Appartement;59;3;;;;74256
20647;74;CHE;DES PLACES;B;1811;7;18;1;Appartement;19;1;;;;74311
20648;15;RUE;DU LOUVRE;AR;68;211;86,6;1;Appartement;86;3;;;;75101
20649;9;RUE;DES PETITS CHAMPS;AV;70;3;22,18;1;Appartement;20;1;;;;75101
20650;18;RUE;VOLNEY;AB;59;344;28,15;3;Appartement;27;2;;;;75102
20651;45;RUE;MONTMARTRE;AK;82;4;35,23;1;Appartement;31;2;;;;75102
20652;19;RUE;GRENETA;AL;71;15;19,6;1;Appartement;20;1;;;;75102
20653;12;RUE;DES LOMBARDS;AC;79;3;22,88;1;Appartement;21;1;;;;75104
20654;71;RUE;SAINT ANTOINE;AO;161;99;30,14;1;Appartement;30;2;;;;75104
20655;17;RUE;DES BERNARDINS;AB;108;24;42,17;2;Appartement;43;3;;;;75105
20656;41;RUE;DU FER A MOULIN;AV;6;10;25,18;2;Appartement;27;2;;;;75105
20657;37;RUE;DE BEAUNE;AC;80;108;34,04;5;Appartement;33;2;;;;75107
20658;5;RUE;AUGEREAU;CD;70;3;36,84;2;Appartement;40;2;;;;75107
20659;5;CITE;DE TREVISE;AX;105;10;71,44;1;Appartement;75;4;;;;75109
20660;117;BD;DE LA VILLETTE;BX;30;2;32,02;2;Appartement;26;1;;;;75110
20661;148;RUE;SAINT MAUR;AE;91;1004;38,01;2;Appartement;38;2;;;;75111
20662;1;PL;DE LA NATION;CP;67;10;74,83;2;Appartement;71;3;;;;75111
20663;36;RUE;CLAUDE DECAEN;BP;68;332;79,02;2;Appartement;80;3;;;;75112
20664;233;AV;DAUMESNIL;BX;12;30;23,93;2;Appartement;24;2;;;;75112
20665;69;BD;DE REUILLY;BY;48;19;45,88;2;Appartement;45;2;;;;75112
20666;37;BD;DE REUILLY;CB;90;109;41,03;1;Appartement;40;1;;;;75112
20667;105;RUE;DE PATAY;CP;60;17;25,7;2;Appartement;28;2;;;;75113
20668;43;AV;D ITALIE;DY;58;1072;22,12;1;Appartement;22;1;;;;75113
20669;33;RUE;PASCAL;EN;26;30;38,45;1;Appartement;41;2;;;;75113
20670;41;RUE;DU MOULIN VERT;CR;118;11;32,82;2;Appartement;34;1;;;;75114
20671;73;RUE;DES MORILLONS;AJ;23;21;14,41;1;Appartement;14;1;;;;75115
20672;26;RUE;LACRETELLE;BF;15;18;52,08;1;Appartement;51;3;;;;75115
20673;356;RUE;DE VAUGIRARD;BH;36;33;90,24;2;Appartement;90;2;;;;75115
20674;145;RUE;DE LA CROIX NIVERT;BP;15;24;61,81;2;Appartement;62;3;;;;75115
20675;65;RUE;DU THEATRE;DX;35;3;52,79;2;Appartement;50;2;;;;75115
20676;15;RUE;EMMANUEL CHAUVIERE;FV;25;35;34,02;1;Appartement;38;1;;;;75115
20677;5;RUE;JOUVENET;AR;19;227;39,9;2;Appartement;41;2;;;;75116
20678;34;RUE;D AUTEUIL;BQ;91;3;92,02;1;Appartement;100;4;;;;75116
20679;31;RUE;RAFFET;BR;68;117;73,02;1;Appartement;70;4;;;;75116
20680;9;RUE;DU MONT DORE;CL;79;18;83,95;1;Appartement;85;4;;;;75117
20681;11;RUE;BIOT;CM;85;5;49,05;1;Appartement;50;2;;;;75117
20682;29;RUE;DES APENNINS;DI;136;44;12,62;2;Appartement;12;1;;;;75117
20683;3;RUE;BARON;DO;42;18;38,85;1;Appartement;36;3;;;;75117
20684;15;RUE;CAPITAINE MADON;AL;231;18;10,26;1;Appartement;11;1;;;;75118
20685;13;RUE;CHRISTIANI;BS;72;226;81,28;2;Appartement;80;2;;;;75118
20686;16;RUE;DE MEAUX;EX;1;12;22,73;1;Appartement;23;1;;;;75119
20687;6;RUE;DU DOCTEUR PAQUELIN;BM;26;13;36,91;1;Appartement;34;2;;;;75120
20688;116;RUE;D AVRON;DY;39;5;3,37;1;Appartement;19;1;;;;75120
20689;51;RUE;ROGER GOBBE;AX;477;6;19,88;1;Appartement;17;1;;;;76108
20690;3;RUE;BAILLY;BE;276;18;59,1;2;Appartement;56;2;;;;76259
20691;9006;CITE;CAMUS;AB;43;11;98,84;1;Maison;65;3;;;;76305
20692;104;BD;CLEMENCEAU;IF;12;3093;60,64;2;Appartement;62;2;;;;76351
20693;74;RUE;MICHELET;JK;133;6;114,17;2;Maison;120;3;;;;76351
20694;49;RUE;DE PRESSENSE;M;5310;297;45,34;1;Appartement;45;2;;;;76351
20695;28;RUE;PERCIERE;BH;281;3;48,61;1;Appartement;48;2;;;;76540
20696;20;RUE;PETIT DE BEAUVERGER;AN;192;2;39,23;1;Appartement;40;2;;;;77053
20697;6;RLE;AUX LOUPS;AH;143;64;53,02;1;Appartement;52;2;;;;77058
20698;3;RUE;DU MARCHE;AE;414;4;61,89;1;Appartement;58;3;;;;77107
20699;2;RUE;SAINT HUBERT;AV;563;108;62,55;2;Appartement;62;2;;;;77108
20700;49;RUE;GAMBETTA;AV;772;508;34,67;1;Appartement;35;1;;;;77108
20701;304;AV;JEAN JAURES;AM;313;16;81,06;2;Appartement;80;3;;;;77152
20702;19;RUE;DE MEAUX;AD;363;24;51,3;1;Appartement;56;3;;;;77153
20703;38;RUE;SAINT SAUVEUR;AK;203;15;40,9;2;Appartement;40;2;;;;77243
20704;5;CRS;DES PETITES ECURIES;AH;305;17;87,28;1;Appartement;87;4;;;;77258
20705;6;RUE;ALBERT CAMUS;AS;121;313;76,33;2;Appartement;76;4;;;;77284
20706;2;RUE;MARCELIN BERTHELOT;YA;138;23;74,67;1;Appartement;73;4;;;;77445
20707;4;;HAU DES PERDRIX;AC;225;436;146,14;1;Maison;125;6;;;;78126
20708;42;RUE;DE VERSAILLES;AI;178;2;47,98;1;Appartement;45;2;;;;78158
20709;10;RUE;DE LA LIBERATION;AK;303;1;73,49;3;Maison;123;5;;;;78322
20710;110;RTE;DE HOUDAN;AR;1182;83;36;1;Appartement;36;2;;;;78362
20711;7;RUE;CHARLES LINNE;AH;70;127;84,46;1;Appartement;84;4;;;;78423
20712;2;AV;P MARTIN LUTHER KING;AK;563;469;88,57;2;Appartement;86;5;;;;78481
20713;132;RUE;DU PDT ROOSEVELT;AB;180;13;47,37;2;Appartement;47;2;;;;78551
20714;52;AV;DE LA REPUBLIQUE;BN;191;106;61,75;1;Appartement;62;3;;;;78586
20715;48;RUE;DE LA PORTE ST MARTIN;U;589;3;72,46;1;Appartement;74;3;;;;78616
20716;3;RUE;MARYSE BASTIE;AL;160;169;92,15;2;Appartement;90;4;;;;78640
20717;9;RUE;DU STADE;AN;1;2185;69,86;2;Appartement;70;4;;;;78642
20718;11;RUE;DE SATORY;AH;147;10;83,18;2;Appartement;86;4;;;;78646
20719;17;AV;DU GENERAL LECLERC;AD;11;41;43,65;1;Appartement;46;2;;;;78686
20720;3;RUE;GUILLAUME OLIVIER;D;1030;3;40,4;2;Appartement;44;2;;;;83004
20721;9001;AV;DES PORTES DU SOLEIL;AV;469;1;84,9;1;Maison;84;4;;;;83061
20722;70;RUE;MARC DELAGE;AI;939;14;67,16;2;Appartement;65;4;;;;83062
20723;66;RUE;LOUIS BOSC;BM;155;82;23,97;1;Appartement;23;1;;;;83071
20724;141;PL;DES OURSINIERES;BE;104;4;26,53;1;Appartement;25;1;;;;83098
20725;9001;AV;DE LA MER;CL;101;7;35,41;1;Appartement;38;2;;;;83112
20726;4;RUE;CHARLES GOUNOD;AM;1686;19;50,73;2;Appartement;52;3;;;;83126
20727;30;IMP;GEORGES MOINEAUX;AT;574;2;30,03;1;Appartement;25;2;;;;83137
20728;76;RUE;VICTOR GELU PROLONGEE;BI;660;604;78,15;1;Appartement;77;4;;;;83137
20729;226;RUE;GENERAL MICHEL AUDEOUD;BR;810;176;54,35;2;Appartement;53;3;;;;83137
20730;9001;;ENGOUVINS LENTISQUES;AW;94;442;68,84;1;Appartement;59;3;;;;83144
20731;156;AV;DE TARASCON;CO;181;11;82,9;1;Appartement;83;3;;;;84007
20732;320;BD;FREDERIC MISTRAL;AC;361;22;65,5;2;Appartement;65;3;;;;84039
20733;15;RUE;JEAN GIONO;BK;217;515;86,75;1;Maison;85;5;;;;84087
20734;3;AV;DU PHARE;AB;139;31;36,85;1;Appartement;37;2;;;;85012
20735;4;RUE;DU COLONEL TAYLOR;AE;59;14;30,48;1;Appartement;38;2;;;;85146
20736;10;AV;DE BRETAGNE;D;1465;22;70,56;1;Maison;69;3;;;;85215
20737;9174;RES;LE ST HILAIRE;DI;40;10;25,74;1;Appartement;28;2;;;;85288
20738;2;RUE;DES CHARPENTIERS;EH;116;5;63,19;1;Appartement;63;3;;;;87050
20739;28;RUE;AUGUSTE RENOIR;DI;234;173;44,18;1;Appartement;44;2;;;;87085
20740;49;RUE;DU GAL HIRSCHAUER;BV;39;7;140,09;1;Appartement;140;6;;;;88114
20741;17;RUE;MARECHAL LYAUTEY;AC;132;31;68,04;1;Appartement;66;3;;;;88160
20742;2;RUE;DES CHARONNES;A;915;128;75;1;Maison;108;7;T;;791;89239
20743;6;RUE;GASTON PERROT;BO;357;3;54,81;1;Appartement;55;2;;;;89387
20744;5;RTE;DE LA FERTE ALAIS;AC;133;5;34,59;1;Appartement;35;1;;;;91156
20745;1;RUE;DE LA TANNERIE;AN;455;1;24,02;1;Appartement;27;1;;;;91223
20746;82;RUE;HANNAH ARENDT;AE;189;104;59,7;1;Appartement;59;3;;;;91235
20747;6;ALL;DU QUEBEC;AN;102;93;121,74;1;Maison;122;5;;;;91312
20748;71;RTE;DU PAVE BLANC;BN;42;565;65,88;2;Appartement;65;4;;;;92023
20749;17;RUE;ADAM LEDOUX;T;30;18;55,92;1;Appartement;60;3;;;;92026
20750;31;RUE;DE BELFORT;U;275;11;42,4;1;Appartement;41;2;;;;92026
20751;37;RUE;GREFFULHE;C;102;7033;64,9;2;Appartement;64;3;;;;92044
20752;28;RUE;SADI CARNOT;C;38;22;29,56;3;Appartement;31;2;;;;92049
20753;9;RUE;DE LA VANNE;F;45;202;43,15;2;Appartement;40;2;;;;92049
20754;10;RUE;BOILEAU;O;159;13;82,24;2;Appartement;82;3;;;;92049
20755;1;RUE;DE LILLE;J;38;11;31,69;2;Appartement;29;2;;;;92051
20756;14;RUE;PAUL LAFARGUE;Q;291;49;56,7;1;Appartement;56;2;;;;92062
20757;9;RUE;ARAGO;S;215;36;30,1;1;Appartement;29;2;;;;92062
20758;52;RUE;SOPHIE RODRIGUES;AE;902;22;51,62;1;Appartement;51;2;;;;92063
20759;25;RUE;DU CHATEAU;AR;799;301;72,96;2;Appartement;83;4;;;;92063
20760;17;RUE;GARDENAT LAPOSTOL;L;10;326;24,8;1;Appartement;24;1;;;;92073
20761;16;RUE;HENRI BARBUSSE;BH;44;61;34,19;2;Appartement;34;2;;;;93001
20762;18;AV;DE LA DIVISION LECLERC;K;46;133;44,82;2;Appartement;50;2;;;;93013
20763;4;CHE;DES POSTES;AP;337;12;69,97;1;Appartement;72;3;;;;93014
20764;19;RUE;DE SAINT GRATIEN;F;134;211;33,35;1;Appartement;35;1;;;;93031
20765;11;CHE;DES SOUPIRS;H;77;24;71,45;2;Appartement;72;4;;;;93031
20766;7;PL;DE L DE TASSIGNY;CE;85;100;50,43;2;Appartement;50;2;;;;93032
20767;42;ALL;MONTPENSIER;A;5036;112;31,48;2;Appartement;31;1;;;;93046
20768;39;RUE;GAMBETTA;BJ;21;1;53,41;2;Appartement;53;2;;;;93048
20769;99;RUE;DE ROMAINVILLE;V;134;228;42,49;2;Appartement;44;2;;;;93048
20770;12;RUE;DE VOIZE;B;1102;23;48,41;1;Appartement;45;2;;;;93049
20771;8;ALL;DE MAINTENON;AE;348;1;65,03;1;Appartement;65;3;;;;93051
20772;148;AV;THIERS;AD;91;11;27,99;1;Appartement;24;1;;;;93062
20773;2;ALL;FRANCIS POULENC;K;69;517;50,21;2;Appartement;50;2;;;;93064
20774;15;PL;VICTOR HUGO;AK;75;16;24,73;1;Appartement;26;2;;;;93066
20775;20;AV;DU MAL LYAUTEY;BA;40;1;72,5;1;Maison;68;4;;;;93071
20776;80;RUE;EDOUARD VAILLANT;H;15;31;49,47;1;Appartement;60;3;;;;94002
20777;6;RUE;EMMANUEL CHABRIER;AX;115;1061;60,69;2;Appartement;61;3;;;;94019
20778;10;AV;DANVILLE;AV;77;32;43,49;1;Appartement;43;2;;;;94022
20779;12;RUE;DE LA PLUMERETTE;AM;246;1098;57,15;2;Appartement;56;3;;;;94028
20780;9;AV;GARENNIERE;J;126;12091;65,99;2;Appartement;73;4;;;;94034
20781;28;AV;PASTEUR;E;54;54;72,6;1;Appartement;65;3;;;;94037
20782;9003;AV;DE VALENTON;AK;213;218;50,01;1;Appartement;48;2;;;;94044
20783;5;RUE;GEORGES GAUME;AM;193;9;45,04;1;Appartement;46;2;;;;94046
20784;7;AV;MARECHAL MAUNOURY;D;99;66;43,32;1;Appartement;44;2;;;;94052
20785;10;RUE;BRILLET;L;148;33;66,88;2;Appartement;68;3;;;;94052
20786;103;AV;LE FOLL;AR;227;34;24,14;2;Appartement;24;1;;;;94077
20787;127;RUE;DE FONTENAY;P;69;19;70,86;2;Appartement;71;3;;;;94080
20788;1;ALL;AUGUSTE RENOIR;BN;414;1;54,38;2;Appartement;59;3;;;;94081
20789;99;AV;ROUGET DE LISLE;BY;467;351;37,52;1;Appartement;38;2;;;;94081
20790;22;RUE;MARGUERITE DURAS;C;67;91;80,6;1;Appartement;80;4;;;;94081
20791;38;RUE;WALDECK ROUSSEAU;F;226;1;24,01;2;Appartement;24;1;;;;94081
20792;1;RUE;DES CLOS RIBAUDS;BK;684;126;94,39;1;Appartement;95;5;;;;95060
20793;2;RUE;DE L AISSELETTE;DW;235;8;65,49;1;Appartement;65;3;;;;95127
20794;60;BD;DE MONTMORENCY;AR;26;10;61,31;3;Appartement;57;3;;;;95197
20795;7;RES;DOMONT VILLAGE;AC;200;7;112,92;1;Maison;104;5;;;;95199
20796;18;ALL;DES LILAS;AE;87;83;116,99;1;Maison;92;5;;;;95211
20797;4;ALL;DU CLOS LAISNEES;AL;438;79;78,19;1;Appartement;78;4;;;;95219
20798;1;RUE;BONNE RENCONTRE;AN;550;411;43,07;2;Appartement;44;2;;;;95252
20799;1;CHE;DE MONTIGNY;AY;664;15;71,36;2;Appartement;71;3;;;;95306
20800;30;ALL;DU VEXIN;AB;124;1;102,7;1;Maison;83;4;;;;95388
20801;1;RUE;DES POIRIERS;AL;470;210;68,33;1;Appartement;69;4;;;;95427
20802;91;BD;MARECHAL FOCH R N 14;AH;685;20;74;3;Appartement;67;4;;;;95555
20803;62;RUE;JEAN JAURES;BL;318;287;70,16;2;Appartement;68;4;;;;95563
20804;25;RUE;DES ANTHURIUMS;A;368;36;22,42;1;Appartement;20;1;;;;972231
20805;6066;RUE;DES BATTOIRS;BV;33;101;59,67;2;Appartement;59;2;;;;01419
20806;12;AV;THIERS;AR;105;4;72,93;1;Appartement;72;2;;;;02722
20807;5249;PL;DU FOUR;F;309;2;152,65;1;Appartement;110;5;;;;04178
20808;2;RUE;JEAN EYMAR;CO;72;8;32,8;2;Appartement;32;2;;;;05061
20809;5732;;LES ILES;AB;413;29;24,64;1;Appartement;24;1;;;;05161
20810;728;RTE;DE SAINT JEAN;BD;360;64;69,6;1;Appartement;70;3;;;;06004
20811;71;BD;DU PRESIDENT WILSON;BT;335;100;44,79;2;Appartement;58;2;;;;06004
20812;26;CHE;DES ILES;CS;14;180;66,46;2;Appartement;71;2;;;;06004
20813;9003;;LES SEMBOULES;ET;176;3;84,62;1;Appartement;85;4;;;;06004
20814;9101;CHE;GARIBONDY;AB;254;36;70,42;1;Appartement;71;3;;;;06030
20815;29;RUE;VICTORIEN SARDOU;AM;240;2;16,16;1;Appartement;16;1;;;;06030
20816;2;RUE;DE L OUEST;AZ;728;164;20,35;1;Appartement;21;2;;;;06030
20817;5708;;FRONT DE NEIGE;AD;29;225;45,21;1;Appartement;45;2;;;;06073
20818;16;RUE;LONGUE;AX;244;3;22,4;1;Appartement;30;1;;;;06083
20819;43;RTE;DE GORBIO;BM;372;139;76,05;2;Appartement;76;3;;;;06083
20820;2;RPT;ANDRE MINANGOY;CM;313;32;38,04;1;Appartement;38;2;;;;06085
20821;167;AV;MARECHAL LYAUTEY;HD;71;181;32,24;2;Appartement;32;1;;;;06088
20822;20;BD;ARMEE DES ALPES;IV;440;375;66,35;1;Appartement;66;3;;;;06088
20823;30;BD;GENERAL LOUIS DELFINO;IX;89;169;41,36;1;Appartement;39;2;;;;06088
20824;1;RUE;MACCARANI;KT;224;17;61,35;1;Appartement;65;3;;;;06088
20825;8;RUE;GUIGLIA;KY;217;4;98,18;1;Appartement;85;3;;;;06088
20826;21;RUE;GEORGES DOUBLET;LW;146;50;16,41;1;Appartement;22;1;;;;06088
20827;186;AV;DE FABRON;MY;198;443;26,5;1;Appartement;20;1;;;;06088
20828;17;AV;FRANCOIS DE MONLEON;AH;121;336;16,64;1;Appartement;18;1;;;;06104
20829;482;AV;DE LA PAIX;AH;510;15;36,38;2;Appartement;25;1;;;;06104
20830;393;BD;DU POINT DU JOUR;AT;367;206;50,79;1;Appartement;52;2;;;;06123
20831;111;AV;DES PUGETS;AY;226;168;40,42;1;Appartement;40;2;;;;06123
20832;525;AV;BEL AIR;AR;151;15;23,29;1;Appartement;24;2;;;;06161
20833;59;;GRAND CHAMPAGNE;AP;240;48;54,67;1;Maison;58;3;S;;84;07279
20834;13;RUE;D ORVAL;AN;819;2;92;1;Appartement;86;4;;;;08090
20835;16;RUE;JULES DIDIER;AK;591;216;71;2;Appartement;71;4;;;;10333
20836;3;RUE;ARNAUD;BY;548;17;21,22;1;Appartement;22;1;;;;10387
20837;40;BD;JULES GUESDE;CH;513;68;45,4;1;Appartement;49;2;;;;10387
20838;50;RES;LES HAMEAUX DE LA PLAGE;BM;46;49;41,19;1;Maison;31;2;;;;11170
20839;5;RUE;DES JACOBINS;AC;372;37;44,26;1;Appartement;95;2;;;;11262
20840;52;BD;FREDERIC MISTRAL;AI;638;26;62,61;2;Appartement;63;3;;;;11262
20841;10;RUE;DE LA BERGERE;ED;84;1;23,32;1;Appartement;24;1;;;;13002
20842;22;TSSE;DE LA LISE;D;46;1;131,01;1;Maison;124;5;;;;13212
20843;5;AV;RAMPAL;N;295;26;71,13;1;Appartement;70;3;;;;13212
20844;18;BD;VERD;I;142;14;64,78;1;Appartement;65;3;;;;13213
20845;43;RUE;SAINT PIERRE;AM;65;24;40,92;1;Maison;36;2;S;;44;14225
20846;;AV;DES BALEINIERS;BD;37;5;67,37;1;Maison;67;3;;;;14333
20847;18;RUE;SEBASTIEN DE NEUFVILLE;AB;68;307;16,92;1;Appartement;17;1;;;;14338
20848;5434;;LES COUTURES;AH;9;605;60,96;1;Appartement;62;3;;;;14701
20849;6;RUE;PASTEUR;AI;292;2;33,3;1;Appartement;29;2;;;;14715
20850;21;RUE;PIERRE LOTI;ZL;682;38;39,51;1;Appartement;40;2;;;;22136
20851;1;RUE;DU GUE MORIN;AN;67;48;59,52;2;Appartement;59;3;;;;22360
20852;9;RUE;NICOLAS BRUAND;BH;356;3;29,31;1;Appartement;29;1;;;;25056
20853;2;CHE;DE LA DAME;AS;308;26;76,72;1;Appartement;77;3;;;;26198
20854;103;RUE;PIERRE JULIEN;AV;254;6;27,72;1;Appartement;40;2;;;;26198
20855;28;LOT;HAMEAU DE LA ROCHE;ZH;651;28;95,64;1;Maison;94;5;S;;227;26271
20856;106;AV;DU GENERAL LECLERC;AM;133;14;59,43;1;Appartement;58;3;;;;28134
20857;5;AV;DE TARENTE;AC;67;31;95,84;2;Appartement;94;5;;;;29019
20858;12;QUAI;BRIZEUX;AS;65;4;65,2;1;Appartement;68;2;;;;29233
20859;77;CRS;NAPOLEON;BW;67;1;106,37;1;Appartement;120;5;;;;2A004
20860;1;RUE;MISS CAMPBELL;CE;206;11;15,96;1;Appartement;24;1;;;;2A004
20861;9003;RUE;DU COMMANDANT BENIELLI;CE;381;47;97,69;1;Appartement;100;4;;;;2A004
20862;9001;;HAMEAUX DE PROPRIANO;AE;79;135;59,56;1;Maison;48;2;;;;2A249
20863;333;RUE;DE VERGEZE;AD;619;8;89,78;1;Maison;89;4;;;;30083
20864;169;RUE;D ESTIENNE D ORVES;BW;247;71;34,07;1;Appartement;50;3;;;;30133
20865;2;RUE;AMIRAL DE GRASSE;CM;25;3;49,27;1;Appartement;53;4;;;;30133
20866;18;RTE;DES MARINES;CP;2;227;34;1;Appartement;31;2;;;;30133
20867;190;AV;SAINT ANDRE DE CODOLS;ER;118;24;50,14;1;Appartement;49;2;;;;30189
20868;9;RUE;DUMONT D URVILLE;EX;881;34;74,78;1;Appartement;77;3;;;;30189
20869;2;RUE;DE L HORLOGE;EY;330;25;19,6;1;Appartement;20;1;;;;30189
20870;2;RUE;DES CAPUCINS;AY;848;2;13,24;1;Appartement;14;1;;;;30334
20871;9001;ALL;DE CHARLARY;AI;5;37;32,43;1;Appartement;32;1;;;;31462
20872;6;RUE;RIMBAUD;AD;311;79;27,67;1;Appartement;27;1;;;;31488
20873;22;RUE;CUJAS;AB;535;8;63,06;1;Appartement;49;3;;;;31555
20874;3;RUE;LAFAILLE;AB;290;3;57,59;1;Appartement;57;3;;;;31555
20875;3;ALL;JOSEPH GESTA;CX;51;58;39;1;Appartement;39;2;;;;32013
20876;219;BD;DE LA PLAGE;AE;19;70;24,35;1;Appartement;121;4;;;;33009
20877;47;AV;GAMBETTA;AK;471;14;27,31;1;Appartement;28;2;;;;33009
20878;16;AV;ST DOMINIQUE;AZ;151;1;42,85;2;Appartement;47;2;;;;33009
20879;10;RUE;RENE DUMONT;AH;554;1039;67,62;1;Appartement;63;3;;;;33039
20880;47;RUE;DE SAGET;DK;227;73;45,55;1;Appartement;40;2;;;;33063
20881;29;RUE;GOUAIS LANOS;IO;37;135;21,52;1;Appartement;21;1;;;;33063
20882;11;RUE;PARL STE CATHERINE;KM;232;19;23,4;1;Appartement;28;1;;;;33063
20883;162;AV;EYSINES CAUD;OC;53;224;62;2;Appartement;60;3;;;;33063
20884;2;RUE;COMMANDERIE  DES TEMPLIERS;BK;2;3;46,89;1;Appartement;47;2;;;;33075
20885;13;RUE;ARISTIDE BRIAND;AB;246;3;23,84;1;Appartement;24;1;;;;33119
20886;5000;PARC;DE LA VERRERIE;AK;191;27;80,04;1;Maison;79;4;;;;33140
20887;25;AV;DE PICOT;BI;323;40;30,91;1;Appartement;32;2;;;;33162
20888;13;CRS;DU GENERAL DE GAULLE;BE;47;59;78,17;1;Appartement;72;4;;;;33192
20889;12;CRS;DU GENERAL LECLERC;AB;103;4;70,73;1;Appartement;66;3;;;;33227
