Id_ventes;No_disposition;Date_mutation;Nature_mutation;Valeur_fonciere;Id_refbien
10606;1;21/02/2020;Vente;88000;10606
10607;1;21/02/2020;Vente;125000;10607
10608;1;21/02/2020;Vente;280000;10608
10609;1;21/02/2020;Vente;200000;10609
10610;1;21/02/2020;Vente;219000;10610
10611;1;21/02/2020;Vente;260430;10611
10612;1;21/02/2020;Vente;150000;10612
10613;1;21/02/2020;Vente;87000;10613
10614;1;21/02/2020;Vente;255000;10614
10615;1;21/02/2020;Vente;182000;10615
10616;1;21/02/2020;Vente;146000;10616
10617;1;21/02/2020;Vente;83000;10617
10618;1;21/02/2020;Vente;108500;10618
10619;1;21/02/2020;Vente;85000;10619
10620;1;21/02/2020;Vente;136000;10620
10621;1;21/02/2020;Vente;142000;10621
10622;1;21/02/2020;Vente;158500;10622
10623;1;21/02/2020;Vente;248300;10623
10624;1;21/02/2020;Vente;331500;10624
10625;1;21/02/2020;Vente;300000;10625
10626;1;21/02/2020;Vente;244000;10626
10627;1;21/02/2020;Vente;270000;10627
10628;1;21/02/2020;Vente;315150;10628
10629;1;21/02/2020;Vente;83000;10629
10630;1;21/02/2020;Vente;135000;10630
10631;1;21/02/2020;Vente;204000;10631
10632;1;21/02/2020;Vente;285400;10632
10633;1;21/02/2020;Vente;87500;10633
10634;1;21/02/2020;Vente;197000;10634
10635;1;21/02/2020;Vente;131250;10635
10636;1;21/02/2020;Vente;154680;10636
10637;1;21/02/2020;Vente;255000;10637
10638;1;21/02/2020;Vente;398000;10638
10639;1;21/02/2020;Vente;651160;10639
10640;1;21/02/2020;Vente;223000;10640
10641;1;21/02/2020;Vente;58797;10641
10642;1;21/02/2020;Vente;352000;10642
10643;1;21/02/2020;Vente;219970;10643
10644;1;21/02/2020;Vente;176400;10644
10645;1;21/02/2020;Vente;320000;10645
10646;1;21/02/2020;Vente;85500;10646
10647;1;21/02/2020;Vente;118000;10647
10648;1;21/02/2020;Vente;181000;10648
10649;1;21/02/2020;Vente;334600;10649
10650;1;21/02/2020;Vente;147860;10650
10651;1;21/02/2020;Vente;199670;10651
10652;1;21/02/2020;Vente;190000;10652
10653;1;21/02/2020;Vente;384050;10653
10654;1;21/02/2020;Vente;372000;10654
10655;1;21/02/2020;Vente;133700;10655
10656;1;21/02/2020;Vente;130500;10656
10657;1;21/02/2020;Vente;32862;10657
10658;1;21/02/2020;Vente;98000;10658
10659;1;21/02/2020;Vente;261000;10659
10660;1;21/02/2020;Vente;234000;10660
10661;1;21/02/2020;Vente;193000;10661
10662;1;21/02/2020;Vente;111000;10662
10663;1;21/02/2020;Vente;78000;10663
10664;1;21/02/2020;Vente;91400;10664
10665;1;21/02/2020;Vente;270000;10665
10666;1;21/02/2020;Vente;308000;10666
10667;1;21/02/2020;Vente;236800;10667
10668;1;21/02/2020;Vente;93000;10668
10669;1;21/02/2020;Vente;239000;10669
10670;1;21/02/2020;Vente;59000;10670
10671;1;21/02/2020;Vente;75000;10671
10672;1;21/02/2020;Vente;158500;10672
10673;1;21/02/2020;Vente;77500;10673
10674;1;21/02/2020;Vente;200000;10674
10675;1;21/02/2020;Vente;205000;10675
10676;1;21/02/2020;Vente;146200;10676
10677;1;21/02/2020;Vente;235000;10677
10678;1;21/02/2020;Vente;190000;10678
10679;1;21/02/2020;Vente;309500;10679
10680;1;21/02/2020;Vente;267000;10680
10681;1;21/02/2020;Vente;164500;10681
10682;1;21/02/2020;Vente;130000;10682
10683;1;21/02/2020;Vente;153000;10683
10684;1;21/02/2020;Vente;410000;10684
10685;1;21/02/2020;Vente;430000;10685
10686;1;21/02/2020;Vente;280000;10686
10687;1;21/02/2020;Vente;828100;10687
10688;1;21/02/2020;Vente;294280;10688
10689;1;21/02/2020;Vente;240000;10689
10690;1;21/02/2020;Vente;399850;10690
10691;1;21/02/2020;Vente;1390000;10691
10692;1;21/02/2020;Vente;256000;10692
10693;1;21/02/2020;Vente;330000;10693
10694;1;21/02/2020;Vente;166000;10694
10695;1;21/02/2020;Vente;135000;10695
10696;1;21/02/2020;Vente;257650;10696
10697;1;21/02/2020;Vente;360000;10697
10698;1;21/02/2020;Vente;125000;10698
10699;1;21/02/2020;Vente;125000;10699
10700;1;21/02/2020;Vente;195365;10700
10701;1;21/02/2020;Vente;144000;10701
10702;1;21/02/2020;Vente;290250;10702
10703;1;21/02/2020;Vente;66000;10703
10704;1;21/02/2020;Vente;345860;10704
10705;1;21/02/2020;Vente;573840;10705
10706;1;21/02/2020;Vente;389000;10706
10707;1;21/02/2020;Vente;149000;10707
10708;1;21/02/2020;Vente;297000;10708
10709;1;21/02/2020;Vente;97000;10709
10710;1;21/02/2020;Vente;137000;10710
10711;1;21/02/2020;Vente;179020;10711
10712;1;21/02/2020;Vente;147700;10712
10713;1;21/02/2020;Vente;185500;10713
10714;1;21/02/2020;Vente;2500000;10714
10715;1;21/02/2020;Vente;92000;10715
10716;1;21/02/2020;Vente;156000;10716
10717;1;21/02/2020;Vente;202250;10717
10718;1;21/02/2020;Vente;170000;10718
10719;1;21/02/2020;Vente;302000;10719
10720;1;21/02/2020;Vente;293000;10720
10721;1;21/02/2020;Vente;372300;10721
10722;1;21/02/2020;Vente;233000;10722
10723;1;21/02/2020;Vente;300500;10723
10724;1;21/02/2020;Vente;159690;10724
10725;1;21/02/2020;Vente;148000;10725
10726;1;21/02/2020;Vente;281616;10726
10727;1;21/02/2020;Vente;431000;10727
10728;1;21/02/2020;Vente;329845;10728
10729;1;21/02/2020;Vente;206345;10729
10730;1;21/02/2020;Vente;193880;10730
10731;1;21/02/2020;Vente;200000;10731
10732;1;21/02/2020;Vente;154610;10732
10733;1;21/02/2020;Vente;135000;10733
10734;1;21/02/2020;Vente;273900;10734
10735;1;21/02/2020;Vente;155484;10735
10736;1;21/02/2020;Vente;332564,1;10736
10737;1;21/02/2020;Vente;90200;10737
10738;1;21/02/2020;Vente;308000;10738
10739;1;21/02/2020;Vente;199000;10739
10740;1;21/02/2020;Vente;210000;10740
10741;1;21/02/2020;Vente;40000;10741
10742;1;21/02/2020;Vente;135000;10742
10743;1;21/02/2020;Vente;38000;10743
10744;1;22/02/2020;Vente;44000;10744
10745;1;22/02/2020;Vente;39980;10745
10746;1;22/02/2020;Vente;53260;10746
10747;1;22/02/2020;Vente;175000;10747
10748;1;22/02/2020;Vente;42500;10748
10749;1;22/02/2020;Vente;160850;10749
10750;1;22/02/2020;Vente;187735;10750
10751;1;22/02/2020;Vente;85310;10751
10752;1;22/02/2020;Vente;39500;10752
10753;1;22/02/2020;Vente;125550;10753
10754;1;22/02/2020;Vente;63500;10754
10755;1;22/02/2020;Vente;126500;10755
10756;1;22/02/2020;Vente;84300;10756
10757;1;22/02/2020;Vente;76600;10757
10758;1;22/02/2020;Vente;86000;10758
10759;1;22/02/2020;Vente;89500;10759
10760;1;22/02/2020;Vente;185000;10760
10761;1;22/02/2020;Vente;117000;10761
10762;1;23/02/2020;Vente;234000;10762
10763;1;24/02/2020;Vente;160000;10763
10764;1;24/02/2020;Vente;39900;10764
10765;1;24/02/2020;Vente;135700;10765
10766;1;24/02/2020;Vente;110000;10766
10767;1;24/02/2020;Vente;55000;10767
10768;1;24/02/2020;Vente;109000;10768
10769;1;24/02/2020;Vente;258300;10769
10770;1;24/02/2020;Vente;116000;10770
10771;1;24/02/2020;Vente;124720;10771
10772;1;24/02/2020;Vente;325000;10772
10773;1;24/02/2020;Vente;175000;10773
10774;1;24/02/2020;Vente;273000;10774
10775;1;24/02/2020;Vente;315000;10775
10776;1;24/02/2020;Vente;430000;10776
10777;1;24/02/2020;Vente;32000;10777
10778;1;24/02/2020;Vente;123000;10778
10779;1;24/02/2020;Vente;69500;10779
10780;1;24/02/2020;Vente;15000;10780
10781;1;24/02/2020;Vente;200000;10781
10782;1;24/02/2020;Vente;300000;10782
10783;1;24/02/2020;Vente;74000;10783
10784;1;24/02/2020;Vente;100000;10784
10785;1;24/02/2020;Vente;106000;10785
10786;1;24/02/2020;Vente;85000;10786
10787;1;24/02/2020;Vente;202000;10787
10788;1;24/02/2020;Vente;228975;10788
10789;1;24/02/2020;Vente;86000;10789
10790;1;24/02/2020;Vente;154150;10790
10791;1;24/02/2020;Vente;87000;10791
10792;1;24/02/2020;Vente;190000;10792
10793;1;24/02/2020;Vente;79500;10793
10794;1;24/02/2020;Vente;160000;10794
10795;1;24/02/2020;Vente;131000;10795
10796;1;24/02/2020;Vente;83600;10796
10797;1;24/02/2020;Vente;71500;10797
10798;1;24/02/2020;Vente;117500;10798
10799;1;24/02/2020;Vente;208800;10799
10800;1;24/02/2020;Vente;140000;10800
10801;1;24/02/2020;Vente;127800;10801
10802;1;24/02/2020;Vente;190570;10802
10803;1;24/02/2020;Vente;66590;10803
10804;1;24/02/2020;Vente;33768;10804
10805;1;24/02/2020;Vente;268060;10805
10806;1;24/02/2020;Vente;123000;10806
10807;1;24/02/2020;Vente;150000;10807
10808;1;24/02/2020;Vente;145700;10808
10809;1;24/02/2020;Vente;233900;10809
10810;1;24/02/2020;Vente;238600;10810
10811;1;24/02/2020;Vente;199500;10811
10812;1;24/02/2020;Vente;89000;10812
10813;1;24/02/2020;Vente;385000;10813
10814;1;24/02/2020;Vente;285000;10814
10815;1;24/02/2020;Vente;108750;10815
10816;1;24/02/2020;Vente;110000;10816
10817;1;24/02/2020;Vente;263570;10817
10818;1;24/02/2020;Vente;270000;10818
10819;2;24/02/2020;Vente;86000;10819
10820;1;24/02/2020;Vente;288500;10820
10821;1;24/02/2020;Vente;203000;10821
10822;1;24/02/2020;Vente;97000;10822
10823;1;24/02/2020;Vente;144000;10823
10824;1;24/02/2020;Vente;190090;10824
10825;1;24/02/2020;Vente;160000;10825
10826;1;24/02/2020;Vente;336000;10826
10827;1;24/02/2020;Vente;96000;10827
10828;1;24/02/2020;Vente;63685;10828
10829;1;24/02/2020;Vente;96800;10829
10830;1;24/02/2020;Vente;207000;10830
10831;1;24/02/2020;Vente;270000;10831
10832;1;24/02/2020;Vente;110595;10832
10833;1;24/02/2020;Vente;154000;10833
10834;1;24/02/2020;Vente;69000;10834
10835;1;24/02/2020;Vente;47600;10835
10836;1;24/02/2020;Vente;57500;10836
10837;1;24/02/2020;Vente;68834;10837
10838;1;24/02/2020;Vente;119000;10838
10839;1;24/02/2020;Vente;59000;10839
10840;1;24/02/2020;Vente;130000;10840
10841;1;24/02/2020;Vente;79900;10841
10842;1;24/02/2020;Vente;440000;10842
10843;1;24/02/2020;Vente;265000;10843
10844;1;24/02/2020;Vente;33000;10844
10845;1;24/02/2020;Vente;192120;10845
10846;1;24/02/2020;Vente;86000;10846
10847;1;24/02/2020;Vente;72000;10847
10848;1;24/02/2020;Vente;58000;10848
10849;1;24/02/2020;Vente;38500;10849
10850;1;24/02/2020;Vente;63000;10850
10851;1;24/02/2020;Vente;56754;10851
10852;1;24/02/2020;Vente;158500;10852
10853;1;24/02/2020;Vente;131000;10853
10854;1;24/02/2020;Vente;232000;10854
10855;1;24/02/2020;Vente;93000;10855
10856;1;24/02/2020;Vente;110000;10856
10857;1;24/02/2020;Vente;176000;10857
10858;1;24/02/2020;Vente;113500;10858
10859;1;24/02/2020;Vente;24000;10859
10860;1;24/02/2020;Vente;645000;10860
10861;1;24/02/2020;Vente;166000;10861
10862;1;24/02/2020;Vente;207900;10862
10863;1;24/02/2020;Vente;130300;10863
10864;1;24/02/2020;Vente;99000;10864
10865;1;24/02/2020;Vente;50000;10865
10866;1;24/02/2020;Vente;104500;10866
10867;1;24/02/2020;Vente;900000;10867
10868;1;24/02/2020;Vente;245000;10868
10869;1;24/02/2020;Vente;666000;10869
10870;1;24/02/2020;Vente;514010;10870
10871;1;24/02/2020;Vente;1100000;10871
10872;1;24/02/2020;Vente;1928040;10872
10873;1;24/02/2020;Vente;312000;10873
10874;1;24/02/2020;Vente;2015350;10874
10875;1;24/02/2020;Vente;1624500;10875
10876;1;24/02/2020;Vente;790000;10876
10877;1;24/02/2020;Vente;745900;10877
10878;1;24/02/2020;Vente;546640;10878
10879;1;24/02/2020;Vente;915000;10879
10880;1;24/02/2020;Vente;774000;10880
10881;1;24/02/2020;Vente;196000;10881
10882;1;24/02/2020;Vente;505000;10882
10883;1;24/02/2020;Vente;179000;10883
10884;1;24/02/2020;Vente;370000;10884
10885;1;24/02/2020;Vente;220381;10885
10886;1;24/02/2020;Vente;296000;10886
10887;1;24/02/2020;Vente;439000;10887
10888;1;24/02/2020;Vente;592965;10888
10889;1;24/02/2020;Vente;376000;10889
10890;1;24/02/2020;Vente;628000;10890
10891;1;24/02/2020;Vente;333900;10891
10892;1;24/02/2020;Vente;409000;10892
10893;1;24/02/2020;Vente;266000;10893
10894;1;24/02/2020;Vente;2680000;10894
10895;1;24/02/2020;Vente;434700;10895
10896;1;24/02/2020;Vente;108300;10896
10897;1;24/02/2020;Vente;84000;10897
10898;1;24/02/2020;Vente;172380;10898
10899;1;24/02/2020;Vente;58000;10899
10900;1;24/02/2020;Vente;156000;10900
10901;1;24/02/2020;Vente;205000;10901
10902;1;24/02/2020;Vente;193800;10902
10903;1;24/02/2020;Vente;235000;10903
10904;1;24/02/2020;Vente;517410;10904
10905;1;24/02/2020;Vente;184000;10905
10906;1;24/02/2020;Vente;115000;10906
10907;1;24/02/2020;Vente;173000;10907
10908;1;24/02/2020;Vente;175000;10908
10909;1;24/02/2020;Vente;139000;10909
10910;1;24/02/2020;Vente;245000;10910
10911;1;24/02/2020;Vente;112000;10911
10912;1;24/02/2020;Vente;153000;10912
10913;1;24/02/2020;Vente;210000;10913
10914;1;24/02/2020;Vente;199300;10914
10915;1;24/02/2020;Vente;256900;10915
10916;1;24/02/2020;Vente;302850;10916
10917;1;24/02/2020;Vente;223000;10917
10918;1;24/02/2020;Vente;201000;10918
10919;1;24/02/2020;Vente;150000;10919
10920;1;24/02/2020;Vente;337000;10920
10921;1;24/02/2020;Vente;112500;10921
10922;1;24/02/2020;Vente;120000;10922
10923;1;24/02/2020;Vente;132000;10923
10924;1;24/02/2020;Vente;83000;10924
10925;1;24/02/2020;Vente;433000;10925
10926;1;24/02/2020;Vente;240000;10926
10927;1;24/02/2020;Vente;108000;10927
10928;1;24/02/2020;Vente;52500;10928
10929;1;24/02/2020;Vente;505000;10929
10930;1;24/02/2020;Vente;154830;10930
10931;1;24/02/2020;Vente;360000;10931
10932;1;24/02/2020;Vente;142000;10932
10933;1;24/02/2020;Vente;55000;10933
10934;1;24/02/2020;Vente;238643;10934
10935;1;24/02/2020;Vente;129000;10935
10936;1;24/02/2020;Vente;60800;10936
10937;1;24/02/2020;Vente;26500;10937
10938;1;24/02/2020;Vente;50600;10938
10939;1;24/02/2020;Vente;160000;10939
10940;1;24/02/2020;Vente;229800;10940
10941;1;24/02/2020;Vente;115000;10941
10942;1;24/02/2020;Vente;122500;10942
10943;1;24/02/2020;Vente;212550;10943
10944;1;24/02/2020;Vente;220000;10944
10945;1;24/02/2020;Vente;250200;10945
10946;1;24/02/2020;Vente;156950;10946
10947;1;24/02/2020;Vente;67000;10947
10948;1;24/02/2020;Vente;315828;10948
10949;1;24/02/2020;Vente;231200;10949
10950;1;24/02/2020;Vente;403200;10950
10951;1;24/02/2020;Vente;77500;10951
10952;1;24/02/2020;Vente;360525;10952
10953;1;24/02/2020;Vente;272000;10953
10954;1;24/02/2020;Vente;302300;10954
10955;1;24/02/2020;Vente;449275;10955
10956;1;24/02/2020;Vente;197000;10956
10957;1;24/02/2020;Vente;255600;10957
10958;1;24/02/2020;Vente;349715;10958
10959;1;24/02/2020;Vente;283509,03;10959
10960;1;24/02/2020;Vente;389000;10960
10961;1;24/02/2020;Vente;135700;10961
10962;1;24/02/2020;Vente;122122;10962
10963;1;24/02/2020;Vente;82500;10963
10964;1;24/02/2020;Vente;156750;10964
10965;1;24/02/2020;Vente;237000;10965
10966;1;24/02/2020;Vente;100000;10966
10967;1;24/02/2020;Vente;183500;10967
10968;1;24/02/2020;Vente;487000;10968
10969;1;24/02/2020;Vente;537000;10969
10970;1;24/02/2020;Vente;193000;10970
10971;1;24/02/2020;Vente;187000;10971
10972;1;24/02/2020;Vente;126500;10972
10973;1;24/02/2020;Vente;177000;10973
10974;1;24/02/2020;Vente;255000;10974
10975;1;24/02/2020;Vente;291600;10975
10976;1;24/02/2020;Vente;297500;10976
10977;1;24/02/2020;Vente;383500;10977
10978;1;24/02/2020;Vente;689700;10978
10979;1;24/02/2020;Vente;90000;10979
10980;1;24/02/2020;Vente;257875;10980
10981;1;24/02/2020;Vente;161000;10981
10982;1;24/02/2020;Vente;230000;10982
10983;1;24/02/2020;Vente;270000;10983
10984;1;24/02/2020;Vente;175000;10984
10985;1;24/02/2020;Vente;242000;10985
10986;1;24/02/2020;Vente;111340;10986
10987;1;24/02/2020;Vente;139000;10987
10988;1;24/02/2020;Vente;140670;10988
10989;1;24/02/2020;Vente;264630;10989
10990;1;24/02/2020;Vente;175470;10990
10991;1;24/02/2020;Vente;60000;10991
10992;1;24/02/2020;Vente;50000;10992
10993;1;24/02/2020;Vente;164000;10993
10994;1;24/02/2020;Vente;127300;10994
10995;1;24/02/2020;Vente;137000;10995
10996;1;24/02/2020;Vente;313600;10996
10997;1;24/02/2020;Vente;215000;10997
10998;1;25/02/2020;Vente;442100;10998
10999;1;25/02/2020;Vente;640000;10999
11000;1;25/02/2020;Vente;156580;11000
11001;1;25/02/2020;Vente;435000;11001
11002;1;25/02/2020;Vente;44000;11002
11003;1;25/02/2020;Vente;68730;11003
11004;1;25/02/2020;Vente;58000;11004
11005;1;25/02/2020;Vente;120250;11005
11006;1;25/02/2020;Vente;212253;11006
11007;1;25/02/2020;Vente;267500;11007
11008;1;25/02/2020;Vente;185500;11008
11009;1;25/02/2020;Vente;50000;11009
11010;1;25/02/2020;Vente;228710;11010
11011;1;25/02/2020;Vente;186000;11011
11012;1;25/02/2020;Vente;136500;11012
11013;1;25/02/2020;Vente;39500;11013
11014;1;25/02/2020;Vente;36900;11014
11015;1;25/02/2020;Vente;128250;11015
11016;1;25/02/2020;Vente;131625;11016
11017;1;25/02/2020;Vente;235000;11017
11018;1;25/02/2020;Vente;179000;11018
11019;1;25/02/2020;Vente;54000;11019
11020;1;25/02/2020;Vente;240000;11020
11021;1;25/02/2020;Vente;93000;11021
11022;1;25/02/2020;Vente;92000;11022
11023;1;25/02/2020;Vente;472600;11023
11024;1;25/02/2020;Vente;170000;11024
11025;1;25/02/2020;Vente;55000;11025
11026;1;25/02/2020;Vente;109250;11026
11027;1;25/02/2020;Vente;175000;11027
11028;1;25/02/2020;Vente;34000;11028
11029;1;25/02/2020;Vente;293000;11029
11030;1;25/02/2020;Vente;84000;11030
11031;1;25/02/2020;Vente;80000;11031
11032;1;25/02/2020;Vente;68000;11032
11033;1;25/02/2020;Vente;176000;11033
11034;1;25/02/2020;Vente;59000;11034
11035;1;25/02/2020;Vente;29000;11035
11036;1;25/02/2020;Vente;232000;11036
11037;1;25/02/2020;Vente;123440;11037
11038;1;25/02/2020;Vente;130000;11038
11039;1;25/02/2020;Vente;141800;11039
11040;1;25/02/2020;Vente;50000;11040
11041;1;25/02/2020;Vente;45800;11041
11042;1;25/02/2020;Vente;86200;11042
11043;1;25/02/2020;Vente;53000;11043
11044;1;25/02/2020;Vente;95000;11044
11045;1;25/02/2020;Vente;262500;11045
11046;1;25/02/2020;Vente;113950;11046
11047;1;25/02/2020;Vente;157117;11047
11048;1;25/02/2020;Vente;30000;11048
11049;1;25/02/2020;Vente;142000;11049
11050;1;25/02/2020;Vente;106900;11050
11051;1;25/02/2020;Vente;183750;11051
11052;1;25/02/2020;Vente;120600;11052
11053;1;25/02/2020;Vente;195500;11053
11054;1;25/02/2020;Vente;157150;11054
11055;1;25/02/2020;Vente;178220;11055
11056;1;25/02/2020;Vente;275000;11056
11057;1;25/02/2020;Vente;280730;11057
11058;1;25/02/2020;Vente;147500;11058
11059;1;25/02/2020;Vente;253000;11059
11060;1;25/02/2020;Vente;232900;11060
11061;1;25/02/2020;Vente;284000;11061
11062;1;25/02/2020;Vente;200000;11062
11063;1;25/02/2020;Vente;130580;11063
11064;1;25/02/2020;Vente;159000;11064
11065;1;25/02/2020;Vente;162000;11065
11066;1;25/02/2020;Vente;100000;11066
11067;1;25/02/2020;Vente;180000;11067
11068;1;25/02/2020;Vente;85000;11068
11069;1;25/02/2020;Vente;149635;11069
11070;1;25/02/2020;Vente;62700;11070
11071;1;25/02/2020;Vente;164549;11071
11072;1;25/02/2020;Vente;94000;11072
11073;1;25/02/2020;Vente;90000;11073
11074;1;25/02/2020;Vente;79900;11074
11075;1;25/02/2020;Vente;157500;11075
11076;1;25/02/2020;Vente;35150;11076
11077;1;25/02/2020;Vente;125000;11077
11078;1;25/02/2020;Vente;80000;11078
11079;1;25/02/2020;Vente;212840;11079
11080;1;25/02/2020;Vente;106000;11080
11081;1;25/02/2020;Vente;89500;11081
11082;1;25/02/2020;Vente;133300;11082
11083;1;25/02/2020;Vente;100500;11083
11084;1;25/02/2020;Vente;73650;11084
11085;1;25/02/2020;Vente;192800;11085
11086;1;25/02/2020;Vente;33000;11086
11087;1;25/02/2020;Vente;52500;11087
11088;1;25/02/2020;Vente;97500;11088
11089;1;25/02/2020;Vente;63800;11089
11090;1;25/02/2020;Vente;328300;11090
11091;1;25/02/2020;Vente;128700;11091
11092;1;25/02/2020;Vente;43600;11092
11093;1;25/02/2020;Vente;83500;11093
11094;1;25/02/2020;Vente;70000;11094
11095;1;25/02/2020;Vente;188000;11095
11096;1;25/02/2020;Vente;113000;11096
11097;1;25/02/2020;Vente;223400;11097
11098;1;25/02/2020;Vente;58000;11098
11099;1;25/02/2020;Vente;215000;11099
11100;1;25/02/2020;Vente;270250;11100
11101;1;25/02/2020;Vente;76000;11101
11102;1;25/02/2020;Vente;62500;11102
11103;1;25/02/2020;Vente;44000;11103
11104;1;25/02/2020;Vente;73500;11104
11105;1;25/02/2020;Vente;590000;11105
11106;1;25/02/2020;Vente;429000;11106
11107;1;25/02/2020;Vente;213000;11107
11108;1;25/02/2020;Vente;483340;11108
11109;1;25/02/2020;Vente;750000;11109
11110;1;25/02/2020;Vente;215000;11110
11111;1;25/02/2020;Vente;358000;11111
11112;1;25/02/2020;Vente;2150000;11112
11113;1;25/02/2020;Vente;383200;11113
11114;1;25/02/2020;Vente;358000;11114
11115;1;25/02/2020;Vente;184000;11115
11116;1;25/02/2020;Vente;1764100;11116
11117;1;25/02/2020;Vente;548100;11117
11118;1;25/02/2020;Vente;373000;11118
11119;1;25/02/2020;Vente;1049200;11119
11120;1;25/02/2020;Vente;239968;11120
11121;1;25/02/2020;Vente;97000;11121
11122;1;25/02/2020;Vente;207000;11122
11123;1;25/02/2020;Vente;351000;11123
11124;1;25/02/2020;Vente;316000;11124
11125;1;25/02/2020;Vente;521000;11125
11126;1;25/02/2020;Vente;1130000;11126
11127;1;25/02/2020;Vente;802000;11127
11128;1;25/02/2020;Vente;288500;11128
11129;1;25/02/2020;Vente;363000;11129
11130;1;25/02/2020;Vente;844265;11130
11131;1;25/02/2020;Vente;620000;11131
11132;1;25/02/2020;Vente;1298500;11132
11133;1;25/02/2020;Vente;264000;11133
11134;1;25/02/2020;Vente;468600;11134
